article,date,views,id
Zodiac,2019-10-01,744759,causal_inference:zodiac
Zodiac,2019-11-01,510993,causal_inference:zodiac
Zodiac,2019-12-01,527284,causal_inference:zodiac
Zodiac,2020-01-01,641793,causal_inference:zodiac
Zodiac,2020-02-01,503716,causal_inference:zodiac
Zodiac,2020-03-01,514352,causal_inference:zodiac
Zodiac,2020-04-01,456467,causal_inference:zodiac
Zodiac,2020-05-01,280429,causal_inference:zodiac
Zodiac,2020-06-01,262685,causal_inference:zodiac
Zodiac,2020-07-01,380057,causal_inference:zodiac
Zodiac,2020-08-01,303186,causal_inference:zodiac
Zodiac,2020-09-01,322056,causal_inference:zodiac
Zodiac,2020-10-01,273086,causal_inference:zodiac
Zodiac,2020-11-01,385107,causal_inference:zodiac
Zodiac,2015-10-01,203791,new_york_university:zodiac
Zodiac,2015-11-01,196649,new_york_university:zodiac
Zodiac,2015-12-01,216101,new_york_university:zodiac
Zodiac,2016-01-01,229417,new_york_university:zodiac
Zodiac,2016-02-01,195775,new_york_university:zodiac
Zodiac,2016-03-01,139097,new_york_university:zodiac
Zodiac,2016-04-01,120083,new_york_university:zodiac
Zodiac,2016-05-01,128827,new_york_university:zodiac
Zodiac,2016-06-01,107581,new_york_university:zodiac
Zodiac,2016-07-01,103896,new_york_university:zodiac
Zodiac,2016-08-01,98035,new_york_university:zodiac
Zodiac,2016-09-01,143269,new_york_university:zodiac
Zodiac,2016-10-01,116138,new_york_university:zodiac
Zodiac,2016-11-01,102373,new_york_university:zodiac
Zodiac,2016-12-01,105369,new_york_university:zodiac
Zodiac,2017-01-01,152438,new_york_university:zodiac
Zodiac,2017-02-01,146103,new_york_university:zodiac
Zodiac,2017-03-01,177304,new_york_university:zodiac
Zodiac,2017-04-01,130042,new_york_university:zodiac
Zodiac,2017-05-01,124132,new_york_university:zodiac
Zodiac,2017-06-01,129897,new_york_university:zodiac
Zodiac,2017-07-01,127007,new_york_university:zodiac
Zodiac,2017-08-01,122843,new_york_university:zodiac
Zodiac,2017-09-01,120567,new_york_university:zodiac
Zodiac,2017-10-01,115845,new_york_university:zodiac
Zodiac,2017-11-01,108166,new_york_university:zodiac
Zodiac,2017-12-01,114919,new_york_university:zodiac
Zodiac,2018-01-01,136535,new_york_university:zodiac
Zodiac,2018-02-01,232717,new_york_university:zodiac
Zodiac,2018-03-01,154960,new_york_university:zodiac
Zodiac,2018-04-01,141938,new_york_university:zodiac
Zodiac,2018-05-01,158798,new_york_university:zodiac
Zodiac,2018-06-01,120318,new_york_university:zodiac
Zodiac,2018-07-01,125304,new_york_university:zodiac
Zodiac,2018-08-01,143593,new_york_university:zodiac
Zodiac,2018-09-01,157212,new_york_university:zodiac
Zodiac,2018-10-01,173258,new_york_university:zodiac
Zodiac,2018-11-01,184953,new_york_university:zodiac
Zodiac,2018-12-01,189930,new_york_university:zodiac
Zodiac,2019-01-01,202598,new_york_university:zodiac
Zodiac,2019-02-01,251834,new_york_university:zodiac
Zodiac,2019-03-01,253085,new_york_university:zodiac
Zodiac,2019-04-01,260412,new_york_university:zodiac
Zodiac,2019-05-01,343438,new_york_university:zodiac
Zodiac,2019-06-01,358660,new_york_university:zodiac
Zodiac,2019-07-01,402911,new_york_university:zodiac
Zodiac,2019-08-01,495036,new_york_university:zodiac
Zodiac,2019-09-01,600300,new_york_university:zodiac
Zodiac,2019-10-01,744759,new_york_university:zodiac
Zodiac,2019-11-01,510993,new_york_university:zodiac
Zodiac,2019-12-01,527284,new_york_university:zodiac
Zodiac,2020-01-01,641793,new_york_university:zodiac
Zodiac,2020-02-01,503716,new_york_university:zodiac
Zodiac,2020-03-01,514352,new_york_university:zodiac
Zodiac,2020-04-01,456467,new_york_university:zodiac
Zodiac,2020-05-01,280429,new_york_university:zodiac
Zodiac,2020-06-01,262685,new_york_university:zodiac
Zodiac,2020-07-01,380057,new_york_university:zodiac
Zodiac,2020-08-01,303186,new_york_university:zodiac
Zodiac,2020-09-01,322056,new_york_university:zodiac
Zodiac,2020-10-01,273086,new_york_university:zodiac
Zodiac,2020-11-01,385107,new_york_university:zodiac
Google Drive,2015-10-01,47233,causal_inference:google_drive
Google Drive,2015-11-01,46658,causal_inference:google_drive
Google Drive,2015-12-01,48038,causal_inference:google_drive
Google Drive,2016-01-01,55957,causal_inference:google_drive
Google Drive,2016-02-01,53859,causal_inference:google_drive
Google Drive,2016-03-01,53464,causal_inference:google_drive
Google Drive,2016-04-01,49406,causal_inference:google_drive
Google Drive,2016-05-01,53919,causal_inference:google_drive
Google Drive,2016-06-01,51560,causal_inference:google_drive
Google Drive,2016-07-01,46061,causal_inference:google_drive
Google Drive,2016-08-01,75841,causal_inference:google_drive
Google Drive,2016-09-01,145731,causal_inference:google_drive
Google Drive,2016-10-01,151012,causal_inference:google_drive
Google Drive,2016-11-01,137651,causal_inference:google_drive
Google Drive,2016-12-01,62555,causal_inference:google_drive
Google Drive,2017-01-01,66185,causal_inference:google_drive
Google Drive,2017-02-01,62103,causal_inference:google_drive
Google Drive,2017-03-01,74115,causal_inference:google_drive
Google Drive,2017-04-01,70009,causal_inference:google_drive
Google Drive,2017-05-01,61766,causal_inference:google_drive
Google Drive,2017-06-01,49362,causal_inference:google_drive
Google Drive,2017-07-01,55526,causal_inference:google_drive
Google Drive,2017-08-01,64807,causal_inference:google_drive
Google Drive,2017-09-01,76260,causal_inference:google_drive
Google Drive,2017-10-01,75931,causal_inference:google_drive
Google Drive,2017-11-01,75442,causal_inference:google_drive
Google Drive,2017-12-01,63838,causal_inference:google_drive
Google Drive,2018-01-01,73378,causal_inference:google_drive
Google Drive,2018-02-01,70626,causal_inference:google_drive
Google Drive,2018-03-01,74462,causal_inference:google_drive
Google Drive,2018-04-01,82295,causal_inference:google_drive
Google Drive,2018-05-01,86456,causal_inference:google_drive
Google Drive,2018-06-01,75999,causal_inference:google_drive
Google Drive,2018-07-01,84293,causal_inference:google_drive
Google Drive,2018-08-01,77046,causal_inference:google_drive
Google Drive,2018-09-01,116677,causal_inference:google_drive
Google Drive,2018-10-01,94544,causal_inference:google_drive
Google Drive,2018-11-01,102494,causal_inference:google_drive
Google Drive,2018-12-01,81959,causal_inference:google_drive
Google Drive,2019-01-01,115285,causal_inference:google_drive
Google Drive,2019-02-01,103343,causal_inference:google_drive
Google Drive,2019-03-01,82347,causal_inference:google_drive
Google Drive,2019-04-01,77912,causal_inference:google_drive
Google Drive,2019-05-01,80160,causal_inference:google_drive
Google Drive,2019-06-01,96261,causal_inference:google_drive
Google Drive,2019-07-01,86946,causal_inference:google_drive
Google Drive,2019-08-01,95014,causal_inference:google_drive
Google Drive,2019-09-01,120734,causal_inference:google_drive
Google Drive,2019-10-01,134339,causal_inference:google_drive
Google Drive,2019-11-01,132087,causal_inference:google_drive
Google Drive,2019-12-01,121641,causal_inference:google_drive
Google Drive,2020-01-01,126014,causal_inference:google_drive
Google Drive,2020-02-01,146377,causal_inference:google_drive
Google Drive,2020-03-01,184928,causal_inference:google_drive
Google Drive,2020-04-01,246287,causal_inference:google_drive
Google Drive,2020-05-01,203846,causal_inference:google_drive
Google Drive,2020-06-01,198953,causal_inference:google_drive
Google Drive,2020-07-01,206161,causal_inference:google_drive
Google Drive,2020-08-01,225922,causal_inference:google_drive
Google Drive,2020-09-01,287064,causal_inference:google_drive
Google Drive,2020-10-01,279427,causal_inference:google_drive
Google Drive,2020-11-01,279527,causal_inference:google_drive
Sleep paralysis,2015-10-01,323964,causal_inference:sleep_paralysis
Sleep paralysis,2015-11-01,211877,causal_inference:sleep_paralysis
Sleep paralysis,2015-12-01,288829,causal_inference:sleep_paralysis
Sleep paralysis,2016-01-01,280587,causal_inference:sleep_paralysis
Sleep paralysis,2016-02-01,255770,causal_inference:sleep_paralysis
Sleep paralysis,2016-03-01,237601,causal_inference:sleep_paralysis
Sleep paralysis,2016-04-01,225715,causal_inference:sleep_paralysis
Sleep paralysis,2016-05-01,205149,causal_inference:sleep_paralysis
Sleep paralysis,2016-06-01,202721,causal_inference:sleep_paralysis
Sleep paralysis,2016-07-01,193309,causal_inference:sleep_paralysis
Sleep paralysis,2016-08-01,187265,causal_inference:sleep_paralysis
Sleep paralysis,2016-09-01,191663,causal_inference:sleep_paralysis
Sleep paralysis,2016-10-01,207505,causal_inference:sleep_paralysis
Sleep paralysis,2016-11-01,279185,causal_inference:sleep_paralysis
Sleep paralysis,2016-12-01,171079,causal_inference:sleep_paralysis
Sleep paralysis,2017-01-01,207005,causal_inference:sleep_paralysis
Sleep paralysis,2017-02-01,174484,causal_inference:sleep_paralysis
Sleep paralysis,2017-03-01,173735,causal_inference:sleep_paralysis
Sleep paralysis,2017-04-01,159342,causal_inference:sleep_paralysis
Sleep paralysis,2017-05-01,164948,causal_inference:sleep_paralysis
Sleep paralysis,2017-06-01,147726,causal_inference:sleep_paralysis
Sleep paralysis,2017-07-01,181287,causal_inference:sleep_paralysis
Sleep paralysis,2017-08-01,196468,causal_inference:sleep_paralysis
Sleep paralysis,2017-09-01,189132,causal_inference:sleep_paralysis
Sleep paralysis,2017-10-01,171309,causal_inference:sleep_paralysis
Sleep paralysis,2017-11-01,137333,causal_inference:sleep_paralysis
Sleep paralysis,2017-12-01,135187,causal_inference:sleep_paralysis
Sleep paralysis,2018-01-01,180148,causal_inference:sleep_paralysis
Sleep paralysis,2018-02-01,163032,causal_inference:sleep_paralysis
Sleep paralysis,2018-03-01,151383,causal_inference:sleep_paralysis
Sleep paralysis,2018-04-01,141295,causal_inference:sleep_paralysis
Sleep paralysis,2018-05-01,147040,causal_inference:sleep_paralysis
Sleep paralysis,2018-06-01,143218,causal_inference:sleep_paralysis
Sleep paralysis,2018-07-01,159248,causal_inference:sleep_paralysis
Sleep paralysis,2018-08-01,120191,causal_inference:sleep_paralysis
Sleep paralysis,2018-09-01,113917,causal_inference:sleep_paralysis
Sleep paralysis,2018-10-01,131008,causal_inference:sleep_paralysis
Sleep paralysis,2018-11-01,118782,causal_inference:sleep_paralysis
Sleep paralysis,2018-12-01,104054,causal_inference:sleep_paralysis
Sleep paralysis,2019-01-01,120509,causal_inference:sleep_paralysis
Sleep paralysis,2019-02-01,106025,causal_inference:sleep_paralysis
Sleep paralysis,2019-03-01,115325,causal_inference:sleep_paralysis
Sleep paralysis,2019-04-01,105914,causal_inference:sleep_paralysis
Sleep paralysis,2019-05-01,107297,causal_inference:sleep_paralysis
Sleep paralysis,2019-06-01,113605,causal_inference:sleep_paralysis
Sleep paralysis,2019-07-01,118885,causal_inference:sleep_paralysis
Sleep paralysis,2019-08-01,109080,causal_inference:sleep_paralysis
Sleep paralysis,2019-09-01,93718,causal_inference:sleep_paralysis
Sleep paralysis,2019-10-01,112753,causal_inference:sleep_paralysis
Sleep paralysis,2019-11-01,116493,causal_inference:sleep_paralysis
Sleep paralysis,2019-12-01,128549,causal_inference:sleep_paralysis
Sleep paralysis,2020-01-01,144763,causal_inference:sleep_paralysis
Sleep paralysis,2020-02-01,125993,causal_inference:sleep_paralysis
Sleep paralysis,2020-03-01,110715,causal_inference:sleep_paralysis
Sleep paralysis,2020-04-01,140051,causal_inference:sleep_paralysis
Sleep paralysis,2020-05-01,128426,causal_inference:sleep_paralysis
Sleep paralysis,2020-06-01,112279,causal_inference:sleep_paralysis
Sleep paralysis,2020-07-01,128282,causal_inference:sleep_paralysis
Sleep paralysis,2020-08-01,124129,causal_inference:sleep_paralysis
Sleep paralysis,2020-09-01,113461,causal_inference:sleep_paralysis
Sleep paralysis,2020-10-01,119767,causal_inference:sleep_paralysis
Sleep paralysis,2020-11-01,115320,causal_inference:sleep_paralysis
Chris Elliott,2015-10-01,26660,causal_inference:chris_elliott
Chris Elliott,2015-11-01,30080,causal_inference:chris_elliott
Chris Elliott,2015-12-01,33826,causal_inference:chris_elliott
Chris Elliott,2016-01-01,39647,causal_inference:chris_elliott
Chris Elliott,2016-02-01,65081,causal_inference:chris_elliott
Chris Elliott,2016-03-01,41671,causal_inference:chris_elliott
Chris Elliott,2016-04-01,31052,causal_inference:chris_elliott
Chris Elliott,2016-05-01,32199,causal_inference:chris_elliott
Chris Elliott,2016-06-01,31153,causal_inference:chris_elliott
Chris Elliott,2016-07-01,60563,causal_inference:chris_elliott
Chris Elliott,2016-08-01,38085,causal_inference:chris_elliott
Chris Elliott,2016-09-01,40659,causal_inference:chris_elliott
Chris Elliott,2016-10-01,34631,causal_inference:chris_elliott
Chris Elliott,2016-11-01,31521,causal_inference:chris_elliott
Chris Elliott,2016-12-01,41921,causal_inference:chris_elliott
Chris Elliott,2017-01-01,48964,causal_inference:chris_elliott
Chris Elliott,2017-02-01,75216,causal_inference:chris_elliott
Chris Elliott,2017-03-01,52193,causal_inference:chris_elliott
Chris Elliott,2017-04-01,45608,causal_inference:chris_elliott
Chris Elliott,2017-05-01,38280,causal_inference:chris_elliott
Chris Elliott,2017-06-01,34256,causal_inference:chris_elliott
Chris Elliott,2017-07-01,56663,causal_inference:chris_elliott
Chris Elliott,2017-08-01,41015,causal_inference:chris_elliott
Chris Elliott,2017-09-01,31403,causal_inference:chris_elliott
Chris Elliott,2017-10-01,59200,causal_inference:chris_elliott
Chris Elliott,2017-11-01,43388,causal_inference:chris_elliott
Chris Elliott,2017-12-01,47958,causal_inference:chris_elliott
Chris Elliott,2018-01-01,62124,causal_inference:chris_elliott
Chris Elliott,2018-02-01,60135,causal_inference:chris_elliott
Chris Elliott,2018-03-01,44957,causal_inference:chris_elliott
Chris Elliott,2018-04-01,39467,causal_inference:chris_elliott
Chris Elliott,2018-05-01,39578,causal_inference:chris_elliott
Chris Elliott,2018-06-01,37817,causal_inference:chris_elliott
Chris Elliott,2018-07-01,43237,causal_inference:chris_elliott
Chris Elliott,2018-08-01,40391,causal_inference:chris_elliott
Chris Elliott,2018-09-01,38464,causal_inference:chris_elliott
Chris Elliott,2018-10-01,49188,causal_inference:chris_elliott
Chris Elliott,2018-11-01,62670,causal_inference:chris_elliott
Chris Elliott,2018-12-01,85014,causal_inference:chris_elliott
Chris Elliott,2019-01-01,92761,causal_inference:chris_elliott
Chris Elliott,2019-02-01,79255,causal_inference:chris_elliott
Chris Elliott,2019-03-01,77106,causal_inference:chris_elliott
Chris Elliott,2019-04-01,71935,causal_inference:chris_elliott
Chris Elliott,2019-05-01,62617,causal_inference:chris_elliott
Chris Elliott,2019-06-01,65129,causal_inference:chris_elliott
Chris Elliott,2019-07-01,82030,causal_inference:chris_elliott
Chris Elliott,2019-08-01,73323,causal_inference:chris_elliott
Chris Elliott,2019-09-01,63112,causal_inference:chris_elliott
Chris Elliott,2019-10-01,86626,causal_inference:chris_elliott
Chris Elliott,2019-11-01,75955,causal_inference:chris_elliott
Chris Elliott,2019-12-01,79593,causal_inference:chris_elliott
Chris Elliott,2020-01-01,123815,causal_inference:chris_elliott
Chris Elliott,2020-02-01,113316,causal_inference:chris_elliott
Chris Elliott,2020-03-01,115356,causal_inference:chris_elliott
Chris Elliott,2020-04-01,174256,causal_inference:chris_elliott
Chris Elliott,2020-05-01,136730,causal_inference:chris_elliott
Chris Elliott,2020-06-01,112423,causal_inference:chris_elliott
Chris Elliott,2020-07-01,121446,causal_inference:chris_elliott
Chris Elliott,2020-08-01,123697,causal_inference:chris_elliott
Chris Elliott,2020-09-01,201677,causal_inference:chris_elliott
Chris Elliott,2020-10-01,335103,causal_inference:chris_elliott
Chris Elliott,2020-11-01,235882,causal_inference:chris_elliott
California,2015-10-01,358683,new_york_university:california
California,2015-11-01,347767,new_york_university:california
California,2015-12-01,365814,new_york_university:california
California,2016-01-01,395524,new_york_university:california
California,2016-02-01,381199,new_york_university:california
California,2016-03-01,422538,new_york_university:california
California,2016-04-01,665766,new_york_university:california
California,2016-05-01,421838,new_york_university:california
California,2016-06-01,387602,new_york_university:california
California,2016-07-01,339820,new_york_university:california
California,2016-08-01,341610,new_york_university:california
California,2016-09-01,345234,new_york_university:california
California,2016-10-01,364966,new_york_university:california
California,2016-11-01,516709,new_york_university:california
California,2016-12-01,402753,new_york_university:california
California,2017-01-01,463223,new_york_university:california
California,2017-02-01,428306,new_york_university:california
California,2017-03-01,424071,new_york_university:california
California,2017-04-01,366150,new_york_university:california
California,2017-05-01,386921,new_york_university:california
California,2017-06-01,341695,new_york_university:california
California,2017-07-01,363061,new_york_university:california
California,2017-08-01,356284,new_york_university:california
California,2017-09-01,405483,new_york_university:california
California,2017-10-01,396339,new_york_university:california
California,2017-11-01,352319,new_york_university:california
California,2017-12-01,339366,new_york_university:california
California,2018-01-01,410808,new_york_university:california
California,2018-02-01,349164,new_york_university:california
California,2018-03-01,402250,new_york_university:california
California,2018-04-01,375269,new_york_university:california
California,2018-05-01,410369,new_york_university:california
California,2018-06-01,361282,new_york_university:california
California,2018-07-01,359421,new_york_university:california
California,2018-08-01,367659,new_york_university:california
California,2018-09-01,358268,new_york_university:california
California,2018-10-01,369514,new_york_university:california
California,2018-11-01,462456,new_york_university:california
California,2018-12-01,332026,new_york_university:california
California,2019-01-01,395986,new_york_university:california
California,2019-02-01,340456,new_york_university:california
California,2019-03-01,361391,new_york_university:california
California,2019-04-01,347560,new_york_university:california
California,2019-05-01,365587,new_york_university:california
California,2019-06-01,354790,new_york_university:california
California,2019-07-01,393567,new_york_university:california
California,2019-08-01,412159,new_york_university:california
California,2019-09-01,392455,new_york_university:california
California,2019-10-01,412331,new_york_university:california
California,2019-11-01,401029,new_york_university:california
California,2019-12-01,390975,new_york_university:california
California,2020-01-01,410157,new_york_university:california
California,2020-02-01,404734,new_york_university:california
California,2020-03-01,459949,new_york_university:california
California,2020-04-01,551843,new_york_university:california
California,2020-05-01,508710,new_york_university:california
California,2020-06-01,434074,new_york_university:california
California,2020-07-01,457529,new_york_university:california
California,2020-08-01,445287,new_york_university:california
California,2020-09-01,404925,new_york_university:california
California,2020-10-01,443634,new_york_university:california
California,2020-11-01,540111,new_york_university:california
New York University,2015-10-01,61832,new_york_university:california
New York University,2015-11-01,57498,new_york_university:california
New York University,2015-12-01,60537,new_york_university:california
New York University,2016-01-01,61102,new_york_university:california
New York University,2016-02-01,55122,new_york_university:california
New York University,2016-03-01,58855,new_york_university:california
New York University,2016-04-01,98982,new_york_university:california
New York University,2016-05-01,59527,new_york_university:california
New York University,2016-06-01,49454,new_york_university:california
New York University,2016-07-01,50048,new_york_university:california
New York University,2016-08-01,54286,new_york_university:california
New York University,2016-09-01,59964,new_york_university:california
New York University,2016-10-01,62184,new_york_university:california
New York University,2016-11-01,60546,new_york_university:california
New York University,2016-12-01,66359,new_york_university:california
New York University,2017-01-01,66980,new_york_university:california
New York University,2017-02-01,63462,new_york_university:california
New York University,2017-03-01,65940,new_york_university:california
New York University,2017-04-01,65687,new_york_university:california
New York University,2017-05-01,63440,new_york_university:california
New York University,2017-06-01,51630,new_york_university:california
New York University,2017-07-01,50463,new_york_university:california
New York University,2017-08-01,54541,new_york_university:california
New York University,2017-09-01,57781,new_york_university:california
New York University,2017-10-01,61147,new_york_university:california
New York University,2017-11-01,56679,new_york_university:california
New York University,2017-12-01,57523,new_york_university:california
New York University,2018-01-01,59574,new_york_university:california
New York University,2018-02-01,54104,new_york_university:california
New York University,2018-03-01,66036,new_york_university:california
New York University,2018-04-01,63873,new_york_university:california
New York University,2018-05-01,68597,new_york_university:california
New York University,2018-06-01,55339,new_york_university:california
New York University,2018-07-01,58522,new_york_university:california
New York University,2018-08-01,72756,new_york_university:california
New York University,2018-09-01,69397,new_york_university:california
New York University,2018-10-01,66632,new_york_university:california
New York University,2018-11-01,60507,new_york_university:california
New York University,2018-12-01,65923,new_york_university:california
New York University,2019-01-01,73184,new_york_university:california
New York University,2019-02-01,63195,new_york_university:california
New York University,2019-03-01,71666,new_york_university:california
New York University,2019-04-01,63670,new_york_university:california
New York University,2019-05-01,64410,new_york_university:california
New York University,2019-06-01,58902,new_york_university:california
New York University,2019-07-01,69692,new_york_university:california
New York University,2019-08-01,78083,new_york_university:california
New York University,2019-09-01,71312,new_york_university:california
New York University,2019-10-01,76671,new_york_university:california
New York University,2019-11-01,73241,new_york_university:california
New York University,2019-12-01,85981,new_york_university:california
New York University,2020-01-01,79856,new_york_university:california
New York University,2020-02-01,65121,new_york_university:california
New York University,2020-03-01,70320,new_york_university:california
New York University,2020-04-01,90414,new_york_university:california
New York University,2020-05-01,87666,new_york_university:california
New York University,2020-06-01,69646,new_york_university:california
New York University,2020-07-01,64913,new_york_university:california
New York University,2020-08-01,66318,new_york_university:california
New York University,2020-09-01,64157,new_york_university:california
New York University,2020-10-01,95043,new_york_university:california
New York University,2020-11-01,102869,new_york_university:california
New York University,2015-10-01,61832,new_york_university:causal_inference
New York University,2015-11-01,57498,new_york_university:causal_inference
New York University,2015-12-01,60537,new_york_university:causal_inference
New York University,2016-01-01,61102,new_york_university:causal_inference
New York University,2016-02-01,55122,new_york_university:causal_inference
New York University,2016-03-01,58855,new_york_university:causal_inference
New York University,2016-04-01,98982,new_york_university:causal_inference
New York University,2016-05-01,59527,new_york_university:causal_inference
New York University,2016-06-01,49454,new_york_university:causal_inference
New York University,2016-07-01,50048,new_york_university:causal_inference
New York University,2016-08-01,54286,new_york_university:causal_inference
New York University,2016-09-01,59964,new_york_university:causal_inference
New York University,2016-10-01,62184,new_york_university:causal_inference
New York University,2016-11-01,60546,new_york_university:causal_inference
New York University,2016-12-01,66359,new_york_university:causal_inference
New York University,2017-01-01,66980,new_york_university:causal_inference
New York University,2017-02-01,63462,new_york_university:causal_inference
New York University,2017-03-01,65940,new_york_university:causal_inference
New York University,2017-04-01,65687,new_york_university:causal_inference
New York University,2017-05-01,63440,new_york_university:causal_inference
New York University,2017-06-01,51630,new_york_university:causal_inference
New York University,2017-07-01,50463,new_york_university:causal_inference
New York University,2017-08-01,54541,new_york_university:causal_inference
New York University,2017-09-01,57781,new_york_university:causal_inference
New York University,2017-10-01,61147,new_york_university:causal_inference
New York University,2017-11-01,56679,new_york_university:causal_inference
New York University,2017-12-01,57523,new_york_university:causal_inference
New York University,2018-01-01,59574,new_york_university:causal_inference
New York University,2018-02-01,54104,new_york_university:causal_inference
New York University,2018-03-01,66036,new_york_university:causal_inference
New York University,2018-04-01,63873,new_york_university:causal_inference
New York University,2018-05-01,68597,new_york_university:causal_inference
New York University,2018-06-01,55339,new_york_university:causal_inference
New York University,2018-07-01,58522,new_york_university:causal_inference
New York University,2018-08-01,72756,new_york_university:causal_inference
New York University,2018-09-01,69397,new_york_university:causal_inference
New York University,2018-10-01,66632,new_york_university:causal_inference
New York University,2018-11-01,60507,new_york_university:causal_inference
New York University,2018-12-01,65923,new_york_university:causal_inference
New York University,2019-01-01,73184,new_york_university:causal_inference
New York University,2019-02-01,63195,new_york_university:causal_inference
New York University,2019-03-01,71666,new_york_university:causal_inference
New York University,2019-04-01,63670,new_york_university:causal_inference
New York University,2019-05-01,64410,new_york_university:causal_inference
New York University,2019-06-01,58902,new_york_university:causal_inference
New York University,2019-07-01,69692,new_york_university:causal_inference
New York University,2019-08-01,78083,new_york_university:causal_inference
New York University,2019-09-01,71312,new_york_university:causal_inference
New York University,2019-10-01,76671,new_york_university:causal_inference
New York University,2019-11-01,73241,new_york_university:causal_inference
New York University,2019-12-01,85981,new_york_university:causal_inference
New York University,2020-01-01,79856,new_york_university:causal_inference
New York University,2020-02-01,65121,new_york_university:causal_inference
New York University,2020-03-01,70320,new_york_university:causal_inference
New York University,2020-04-01,90414,new_york_university:causal_inference
New York University,2020-05-01,87666,new_york_university:causal_inference
New York University,2020-06-01,69646,new_york_university:causal_inference
New York University,2020-07-01,64913,new_york_university:causal_inference
New York University,2020-08-01,66318,new_york_university:causal_inference
New York University,2020-09-01,64157,new_york_university:causal_inference
New York University,2020-10-01,95043,new_york_university:causal_inference
New York University,2020-11-01,102869,new_york_university:causal_inference
New York University,2015-10-01,61832,new_york_university:you_tube
New York University,2015-11-01,57498,new_york_university:you_tube
New York University,2015-12-01,60537,new_york_university:you_tube
New York University,2016-01-01,61102,new_york_university:you_tube
New York University,2016-02-01,55122,new_york_university:you_tube
New York University,2016-03-01,58855,new_york_university:you_tube
New York University,2016-04-01,98982,new_york_university:you_tube
New York University,2016-05-01,59527,new_york_university:you_tube
New York University,2016-06-01,49454,new_york_university:you_tube
New York University,2016-07-01,50048,new_york_university:you_tube
New York University,2016-08-01,54286,new_york_university:you_tube
New York University,2016-09-01,59964,new_york_university:you_tube
New York University,2016-10-01,62184,new_york_university:you_tube
New York University,2016-11-01,60546,new_york_university:you_tube
New York University,2016-12-01,66359,new_york_university:you_tube
New York University,2017-01-01,66980,new_york_university:you_tube
New York University,2017-02-01,63462,new_york_university:you_tube
New York University,2017-03-01,65940,new_york_university:you_tube
New York University,2017-04-01,65687,new_york_university:you_tube
New York University,2017-05-01,63440,new_york_university:you_tube
New York University,2017-06-01,51630,new_york_university:you_tube
New York University,2017-07-01,50463,new_york_university:you_tube
New York University,2017-08-01,54541,new_york_university:you_tube
New York University,2017-09-01,57781,new_york_university:you_tube
New York University,2017-10-01,61147,new_york_university:you_tube
New York University,2017-11-01,56679,new_york_university:you_tube
New York University,2017-12-01,57523,new_york_university:you_tube
New York University,2018-01-01,59574,new_york_university:you_tube
New York University,2018-02-01,54104,new_york_university:you_tube
New York University,2018-03-01,66036,new_york_university:you_tube
New York University,2018-04-01,63873,new_york_university:you_tube
New York University,2018-05-01,68597,new_york_university:you_tube
New York University,2018-06-01,55339,new_york_university:you_tube
New York University,2018-07-01,58522,new_york_university:you_tube
New York University,2018-08-01,72756,new_york_university:you_tube
New York University,2018-09-01,69397,new_york_university:you_tube
New York University,2018-10-01,66632,new_york_university:you_tube
New York University,2018-11-01,60507,new_york_university:you_tube
New York University,2018-12-01,65923,new_york_university:you_tube
New York University,2019-01-01,73184,new_york_university:you_tube
New York University,2019-02-01,63195,new_york_university:you_tube
New York University,2019-03-01,71666,new_york_university:you_tube
New York University,2019-04-01,63670,new_york_university:you_tube
New York University,2019-05-01,64410,new_york_university:you_tube
New York University,2019-06-01,58902,new_york_university:you_tube
New York University,2019-07-01,69692,new_york_university:you_tube
New York University,2019-08-01,78083,new_york_university:you_tube
New York University,2019-09-01,71312,new_york_university:you_tube
New York University,2019-10-01,76671,new_york_university:you_tube
New York University,2019-11-01,73241,new_york_university:you_tube
New York University,2019-12-01,85981,new_york_university:you_tube
New York University,2020-01-01,79856,new_york_university:you_tube
New York University,2020-02-01,65121,new_york_university:you_tube
New York University,2020-03-01,70320,new_york_university:you_tube
New York University,2020-04-01,90414,new_york_university:you_tube
New York University,2020-05-01,87666,new_york_university:you_tube
New York University,2020-06-01,69646,new_york_university:you_tube
New York University,2020-07-01,64913,new_york_university:you_tube
New York University,2020-08-01,66318,new_york_university:you_tube
New York University,2020-09-01,64157,new_york_university:you_tube
New York University,2020-10-01,95043,new_york_university:you_tube
New York University,2020-11-01,102869,new_york_university:you_tube
New York University,2015-10-01,61832,new_york_university:bbc
New York University,2015-11-01,57498,new_york_university:bbc
New York University,2015-12-01,60537,new_york_university:bbc
New York University,2016-01-01,61102,new_york_university:bbc
New York University,2016-02-01,55122,new_york_university:bbc
New York University,2016-03-01,58855,new_york_university:bbc
New York University,2016-04-01,98982,new_york_university:bbc
New York University,2016-05-01,59527,new_york_university:bbc
New York University,2016-06-01,49454,new_york_university:bbc
New York University,2016-07-01,50048,new_york_university:bbc
New York University,2016-08-01,54286,new_york_university:bbc
New York University,2016-09-01,59964,new_york_university:bbc
New York University,2016-10-01,62184,new_york_university:bbc
New York University,2016-11-01,60546,new_york_university:bbc
New York University,2016-12-01,66359,new_york_university:bbc
New York University,2017-01-01,66980,new_york_university:bbc
New York University,2017-02-01,63462,new_york_university:bbc
New York University,2017-03-01,65940,new_york_university:bbc
New York University,2017-04-01,65687,new_york_university:bbc
